id;entity_type;entity_id;payload;status;retry_count;created_at_utc;last_attempt_utc
61;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718770110_28.597758_77.401145;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5977577,"longitude":77.4011452,"accuracy":13.413999557495117,"speed":19.100000381469727,"timestamp_utc":"2026-02-10T10:19:30.110093Z"};FAILED;1;2026-02-10T10:19:30.131695Z;
62;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718780114_28.597132_77.399368;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5971316,"longitude":77.3993683,"accuracy":12.197999954223633,"speed":18.6299991607666,"timestamp_utc":"2026-02-10T10:19:40.114448Z"};FAILED;1;2026-02-10T10:19:40.128675Z;
63;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718790121_28.596827_77.397800;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5968273,"longitude":77.3977998,"accuracy":18.47800064086914,"speed":14.630000114440918,"timestamp_utc":"2026-02-10T10:19:50.121634Z"};FAILED;1;2026-02-10T10:19:50.131684Z;
64;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718801105_28.596404_77.396290;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5964039,"longitude":77.3962897,"accuracy":10.692999839782715,"speed":10.869999885559082,"timestamp_utc":"2026-02-10T10:20:01.105661Z"};FAILED;1;2026-02-10T10:20:01.131775Z;
65;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718809121_28.596221_77.395449;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5962206,"longitude":77.3954488,"accuracy":7.379000186920166,"speed":11.449999809265137,"timestamp_utc":"2026-02-10T10:20:09.121405Z"};FAILED;1;2026-02-10T10:20:09.146748Z;
66;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718820121_28.595929_77.394009;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5959286,"longitude":77.3940088,"accuracy":10.689000129699707,"speed":12.460000038146973,"timestamp_utc":"2026-02-10T10:20:20.121655Z"};FAILED;1;2026-02-10T10:20:20.135081Z;
67;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718830124_28.595502_77.392942;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5955015,"longitude":77.3929421,"accuracy":19.757999420166016,"speed":13.329999923706055,"timestamp_utc":"2026-02-10T10:20:30.124859Z"};FAILED;1;2026-02-10T10:20:30.142031Z;
68;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718840123_28.595291_77.391823;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5952912,"longitude":77.3918233,"accuracy":19.180999755859375,"speed":11.720000267028809,"timestamp_utc":"2026-02-10T10:20:40.123466Z"};FAILED;1;2026-02-10T10:20:40.135667Z;
69;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718850113_28.595025_77.390770;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5950252,"longitude":77.3907704,"accuracy":12.013999938964844,"speed":11.670000076293945,"timestamp_utc":"2026-02-10T10:20:50.113867Z"};FAILED;1;2026-02-10T10:20:50.133090Z;
70;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718860118_28.594683_77.389617;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5946833,"longitude":77.3896166,"accuracy":10.963000297546387,"speed":12.0,"timestamp_utc":"2026-02-10T10:21:00.118334Z"};FAILED;1;2026-02-10T10:21:00.138999Z;
71;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718871106_28.594721_77.388373;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5947212,"longitude":77.3883734,"accuracy":20.770000457763672,"speed":13.0,"timestamp_utc":"2026-02-10T10:21:11.106403Z"};FAILED;1;2026-02-10T10:21:11.116884Z;
72;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718880116_28.594432_77.387620;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5944322,"longitude":77.38762,"accuracy":17.364999771118164,"speed":5.849999904632568,"timestamp_utc":"2026-02-10T10:21:20.116993Z"};FAILED;1;2026-02-10T10:21:20.133921Z;
73;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718890101_28.594385_77.387517;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5943851,"longitude":77.3875168,"accuracy":10.472999572753906,"speed":4.619999885559082,"timestamp_utc":"2026-02-10T10:21:30.101744Z"};FAILED;1;2026-02-10T10:21:30.115602Z;
74;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718899150_28.594524_77.388033;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5945243,"longitude":77.3880329,"accuracy":8.206000328063965,"speed":6.519999980926514,"timestamp_utc":"2026-02-10T10:21:39.150771Z"};FAILED;1;2026-02-10T10:21:39.170374Z;
75;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718909117_28.594931_77.388625;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5949312,"longitude":77.3886248,"accuracy":8.954999923706055,"speed":6.75,"timestamp_utc":"2026-02-10T10:21:49.117600Z"};FAILED;1;2026-02-10T10:21:49.128997Z;
76;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718920117_28.595956_77.388724;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5959563,"longitude":77.3887245,"accuracy":11.947999954223633,"speed":11.569999694824219,"timestamp_utc":"2026-02-10T10:22:00.117972Z"};FAILED;1;2026-02-10T10:22:00.133953Z;
77;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718930121_28.597086_77.388776;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5970858,"longitude":77.388776,"accuracy":9.699000358581543,"speed":14.40999984741211,"timestamp_utc":"2026-02-10T10:22:10.121137Z"};FAILED;1;2026-02-10T10:22:10.131210Z;
78;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718940116_28.598264_77.388948;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5982643,"longitude":77.3889476,"accuracy":9.361000061035156,"speed":13.829999923706055,"timestamp_utc":"2026-02-10T10:22:20.116836Z"};FAILED;1;2026-02-10T10:22:20.131033Z;
79;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718950118_28.599642_77.389164;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5996419,"longitude":77.3891639,"accuracy":9.595999717712402,"speed":14.84000015258789,"timestamp_utc":"2026-02-10T10:22:30.118481Z"};FAILED;1;2026-02-10T10:22:30.140234Z;
80;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718960126_28.600769_77.389179;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.600769,"longitude":77.3891786,"accuracy":13.85200023651123,"speed":10.630000114440918,"timestamp_utc":"2026-02-10T10:22:40.126078Z"};FAILED;1;2026-02-10T10:22:40.136070Z;
81;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718970123_28.600760_77.388674;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6007596,"longitude":77.3886744,"accuracy":9.045000076293945,"speed":10.020000457763672,"timestamp_utc":"2026-02-10T10:22:50.123474Z"};FAILED;1;2026-02-10T10:22:50.135244Z;
82;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718980125_28.600800_77.387352;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6007995,"longitude":77.387352,"accuracy":8.543999671936035,"speed":13.630000114440918,"timestamp_utc":"2026-02-10T10:23:00.125271Z"};FAILED;1;2026-02-10T10:23:00.143714Z;
83;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770718990131_28.600840_77.385781;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6008401,"longitude":77.3857814,"accuracy":20.43199920654297,"speed":15.65999984741211,"timestamp_utc":"2026-02-10T10:23:10.131379Z"};FAILED;1;2026-02-10T10:23:10.143647Z;
84;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719001127_28.600702_77.384565;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.600702,"longitude":77.3845646,"accuracy":15.630999565124512,"speed":5.119999885559082,"timestamp_utc":"2026-02-10T10:23:21.127829Z"};FAILED;1;2026-02-10T10:23:21.140380Z;
85;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719010116_28.600701_77.383821;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6007008,"longitude":77.383821,"accuracy":11.569000244140625,"speed":11.510000228881836,"timestamp_utc":"2026-02-10T10:23:30.116263Z"};FAILED;1;2026-02-10T10:23:30.128252Z;
86;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719020120_28.600603_77.382334;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6006032,"longitude":77.3823341,"accuracy":9.607999801635742,"speed":16.440000534057617,"timestamp_utc":"2026-02-10T10:23:40.120413Z"};FAILED;1;2026-02-10T10:23:40.139261Z;
87;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719030126_28.600561_77.380918;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6005609,"longitude":77.3809179,"accuracy":10.98900032043457,"speed":13.800000190734863,"timestamp_utc":"2026-02-10T10:23:50.126895Z"};FAILED;1;2026-02-10T10:23:50.141320Z;
88;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719040100_28.600545_77.380127;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6005453,"longitude":77.3801267,"accuracy":11.35200023651123,"speed":5.619999885559082,"timestamp_utc":"2026-02-10T10:24:00.100802Z"};FAILED;1;2026-02-10T10:24:00.112951Z;
89;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719049139_28.600707_77.379221;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.600707,"longitude":77.3792206,"accuracy":9.67300033569336,"speed":12.880000114440918,"timestamp_utc":"2026-02-10T10:24:09.139275Z"};FAILED;1;2026-02-10T10:24:09.148460Z;
90;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719059133_28.600794_77.378003;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6007944,"longitude":77.3780026,"accuracy":9.628999710083008,"speed":11.319999694824219,"timestamp_utc":"2026-02-10T10:24:19.133838Z"};FAILED;1;2026-02-10T10:24:19.144603Z;
91;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719069118_28.600881_77.376782;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6008809,"longitude":77.3767819,"accuracy":10.175999641418457,"speed":12.9399995803833,"timestamp_utc":"2026-02-10T10:24:29.118112Z"};FAILED;1;2026-02-10T10:24:29.133935Z;
92;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719080136_28.600855_77.375843;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6008548,"longitude":77.3758427,"accuracy":11.810999870300293,"speed":9.619999885559082,"timestamp_utc":"2026-02-10T10:24:40.136247Z"};FAILED;1;2026-02-10T10:24:40.146259Z;
93;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719087461_28.600881_77.375091;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6008815,"longitude":77.3750915,"accuracy":7.956999778747559,"speed":4.139999866485596,"timestamp_utc":"2026-02-10T10:24:47.461430Z"};FAILED;1;2026-02-10T10:24:47.491547Z;
94;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719097469_28.600859_77.374348;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6008586,"longitude":77.3743476,"accuracy":3.8359999656677246,"speed":10.420000076293945,"timestamp_utc":"2026-02-10T10:24:57.469149Z"};FAILED;1;2026-02-10T10:24:57.485115Z;
95;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719107471_28.600955_77.373050;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6009545,"longitude":77.3730497,"accuracy":3.812999963760376,"speed":12.319999694824219,"timestamp_utc":"2026-02-10T10:25:07.471722Z"};FAILED;1;2026-02-10T10:25:07.499982Z;
96;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719117470_28.601011_77.372230;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6010106,"longitude":77.3722301,"accuracy":4.804999828338623,"speed":5.940000057220459,"timestamp_utc":"2026-02-10T10:25:17.470558Z"};FAILED;1;2026-02-10T10:25:17.493464Z;
97;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719127475_28.601081_77.371660;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6010807,"longitude":77.3716601,"accuracy":4.309999942779541,"speed":8.59000015258789,"timestamp_utc":"2026-02-10T10:25:27.475390Z"};FAILED;1;2026-02-10T10:25:27.496756Z;
98;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719137464_28.601138_77.370666;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6011377,"longitude":77.3706659,"accuracy":4.35699987411499,"speed":10.569999694824219,"timestamp_utc":"2026-02-10T10:25:37.464671Z"};FAILED;1;2026-02-10T10:25:37.480960Z;
99;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719147467_28.601127_77.369790;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6011269,"longitude":77.36979,"accuracy":10.23799991607666,"speed":7.329999923706055,"timestamp_utc":"2026-02-10T10:25:47.467824Z"};FAILED;1;2026-02-10T10:25:47.489855Z;
100;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719157468_28.600874_77.368926;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6008736,"longitude":77.3689263,"accuracy":10.329000473022461,"speed":11.0,"timestamp_utc":"2026-02-10T10:25:57.468016Z"};FAILED;1;2026-02-10T10:25:57.490053Z;
101;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719167462_28.600407_77.368052;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.6004069,"longitude":77.3680524,"accuracy":10.052000045776367,"speed":8.630000114440918,"timestamp_utc":"2026-02-10T10:26:07.462527Z"};FAILED;1;2026-02-10T10:26:07.485473Z;
102;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719177457_28.599803_77.367195;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5998029,"longitude":77.367195,"accuracy":9.998000144958496,"speed":12.760000228881836,"timestamp_utc":"2026-02-10T10:26:17.457534Z"};FAILED;1;2026-02-10T10:26:17.481002Z;
103;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719187476_28.598902_77.366010;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5989018,"longitude":77.3660103,"accuracy":9.9350004196167,"speed":17.1200008392334,"timestamp_utc":"2026-02-10T10:26:27.476074Z"};FAILED;1;2026-02-10T10:26:27.508036Z;
104;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719197473_28.597787_77.364500;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5977869,"longitude":77.3645004,"accuracy":9.9350004196167,"speed":20.18000030517578,"timestamp_utc":"2026-02-10T10:26:37.473042Z"};FAILED;1;2026-02-10T10:26:37.578242Z;
105;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719220112_28.595443_77.361475;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5954435,"longitude":77.361475,"accuracy":7.230999946594238,"speed":16.1299991607666,"timestamp_utc":"2026-02-10T10:27:00.112708Z"};FAILED;1;2026-02-10T10:27:00.128709Z;
106;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719229127_28.594694_77.360388;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5946942,"longitude":77.3603882,"accuracy":8.847000122070312,"speed":14.930000305175781,"timestamp_utc":"2026-02-10T10:27:09.127806Z"};FAILED;1;2026-02-10T10:27:09.171967Z;
107;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719240115_28.593681_77.358907;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5936805,"longitude":77.358907,"accuracy":11.326000213623047,"speed":19.219999313354492,"timestamp_utc":"2026-02-10T10:27:20.115012Z"};FAILED;1;2026-02-10T10:27:20.125943Z;
108;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719250113_28.592451_77.357403;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.592451,"longitude":77.3574026,"accuracy":11.288999557495117,"speed":19.790000915527344,"timestamp_utc":"2026-02-10T10:27:30.113332Z"};FAILED;1;2026-02-10T10:27:30.126291Z;
109;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719260113_28.591381_77.356014;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.591381,"longitude":77.356014,"accuracy":7.800000190734863,"speed":17.1299991607666,"timestamp_utc":"2026-02-10T10:27:40.113047Z"};FAILED;1;2026-02-10T10:27:40.128070Z;
110;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719269140_28.590337_77.354594;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5903368,"longitude":77.3545936,"accuracy":8.026000022888184,"speed":19.40999984741211,"timestamp_utc":"2026-02-10T10:27:49.140038Z"};FAILED;1;2026-02-10T10:27:49.151898Z;
111;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719279120_28.589333_77.353147;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5893333,"longitude":77.353147,"accuracy":7.548999786376953,"speed":18.540000915527344,"timestamp_utc":"2026-02-10T10:27:59.120561Z"};FAILED;1;2026-02-10T10:27:59.131020Z;
112;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719289118_28.588255_77.351691;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5882553,"longitude":77.3516912,"accuracy":7.519999980926514,"speed":17.889999389648438,"timestamp_utc":"2026-02-10T10:28:09.118637Z"};FAILED;1;2026-02-10T10:28:09.129661Z;
113;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719299112_28.587248_77.350249;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.587248,"longitude":77.3502486,"accuracy":8.312999725341797,"speed":17.729999542236328,"timestamp_utc":"2026-02-10T10:28:19.112215Z"};FAILED;1;2026-02-10T10:28:19.123874Z;
114;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719309124_28.586208_77.348891;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5862083,"longitude":77.3488907,"accuracy":7.98799991607666,"speed":18.3700008392334,"timestamp_utc":"2026-02-10T10:28:29.124280Z"};FAILED;1;2026-02-10T10:28:29.137395Z;
115;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719319126_28.585050_77.347557;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5850497,"longitude":77.3475575,"accuracy":9.038999557495117,"speed":17.530000686645508,"timestamp_utc":"2026-02-10T10:28:39.126428Z"};FAILED;1;2026-02-10T10:28:39.137316Z;
116;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719329118_28.584023_77.346044;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5840233,"longitude":77.3460441,"accuracy":10.288999557495117,"speed":17.3700008392334,"timestamp_utc":"2026-02-10T10:28:49.118777Z"};FAILED;1;2026-02-10T10:28:49.129776Z;
117;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719339125_28.583113_77.344633;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5831128,"longitude":77.3446327,"accuracy":6.745999813079834,"speed":16.059999465942383,"timestamp_utc":"2026-02-10T10:28:59.125919Z"};FAILED;1;2026-02-10T10:28:59.136837Z;
118;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719351121_28.582289_77.343347;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5822894,"longitude":77.3433475,"accuracy":17.885000228881836,"speed":15.329999923706055,"timestamp_utc":"2026-02-10T10:29:11.121788Z"};FAILED;1;2026-02-10T10:29:11.133513Z;
119;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719360112_28.581259_77.342204;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5812593,"longitude":77.3422043,"accuracy":8.640000343322754,"speed":18.290000915527344,"timestamp_utc":"2026-02-10T10:29:20.112619Z"};FAILED;1;2026-02-10T10:29:20.123494Z;
120;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719369141_28.580221_77.340914;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5802212,"longitude":77.3409145,"accuracy":9.071999549865723,"speed":17.579999923706055,"timestamp_utc":"2026-02-10T10:29:29.141165Z"};FAILED;1;2026-02-10T10:29:29.151180Z;
121;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719380116_28.579254_77.339609;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5792544,"longitude":77.339609,"accuracy":13.711000442504883,"speed":15.0600004196167,"timestamp_utc":"2026-02-10T10:29:40.116988Z"};FAILED;1;2026-02-10T10:29:40.129143Z;
122;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719391119_28.578453_77.338237;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5784529,"longitude":77.3382373,"accuracy":20.246000289916992,"speed":15.3100004196167,"timestamp_utc":"2026-02-10T10:29:51.119124Z"};FAILED;1;2026-02-10T10:29:51.133910Z;
123;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719400121_28.577562_77.337350;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.577562,"longitude":77.3373504,"accuracy":13.991999626159668,"speed":13.949999809265137,"timestamp_utc":"2026-02-10T10:30:00.121836Z"};FAILED;1;2026-02-10T10:30:00.138619Z;
124;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719410117_28.576742_77.335995;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.576742,"longitude":77.3359955,"accuracy":19.290000915527344,"speed":19.15999984741211,"timestamp_utc":"2026-02-10T10:30:10.117002Z"};FAILED;1;2026-02-10T10:30:10.127062Z;
125;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770719420120_28.575510_77.334446;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5755097,"longitude":77.3344465,"accuracy":13.442999839782715,"speed":18.299999237060547,"timestamp_utc":"2026-02-10T10:30:20.120250Z"};FAILED;1;2026-02-10T10:30:20.140157Z;
